split_type,split_id,window_s,feature,severity_dependency_max_abs_spearman,class_signal_max_between_share,class_signal_train_median,removed,screening_rule
random,seed_20264957,90,VOL,0.5183750297476261,0.8142427580088769,0.9986108103619546,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20264957,90,LVPZ,0.5183750297476261,0.8144040758371093,0.9986108103619546,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20264957,90,QMWT,0.5221519146886331,0.9999998253542867,0.9986108103619546,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20264957,90,LSGA,0.40055936086507477,0.9999383951219413,0.9986108103619546,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20264957,90,LSGB,0.40055936086507477,0.9999385167733669,0.9986108103619546,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20264957,90,QMGA,0.5221519146886331,0.9999993208447685,0.9986108103619546,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20264957,90,QMGB,0.5221519146886331,0.9999992841333067,0.9986108103619546,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20264957,90,NSGA,0.5221519146886331,0.9998923906556203,0.9986108103619546,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20264957,90,NSGB,0.5221519146886331,0.9998931125637437,0.9986108103619546,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20264957,90,TSAT,0.5183750297476261,0.9463548956883564,0.9986108103619546,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20264957,90,LVCR,0.0,0.0,0.9986108103619546,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20264957,90,RHBR,0.0,0.0,0.9986108103619546,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20264957,90,RHMT,0.5221519146886331,0.9940712055810855,0.9986108103619546,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20264957,90,RHFL,0.5221519146886331,0.9942354885236747,0.9986108103619546,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20264957,90,RH,0.40055936086507477,0.9999995995355192,0.9986108103619546,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20264957,90,PWNT,0.5221519146886331,0.9999879242682479,0.9986108103619546,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20264957,90,PWR,0.5221519146886331,0.9999866962418051,0.9986108103619546,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20264957,90,TFSB,0.5221519146886331,0.9999621995753455,0.9986108103619546,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20264957,90,TFPK,0.5221519146886331,0.9999616260711672,0.9986108103619546,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20264957,90,TF,0.5221519146886331,0.9999616260711672,0.9986108103619546,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20264957,90,PPM,0.0,0.0,0.9986108103619546,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20264957,90,RRCA,0.0,0.0,0.9986108103619546,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20264957,90,RRCB,0.0,0.0,0.9986108103619546,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20264957,90,RRCO,0.0,0.0,0.9986108103619546,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20264957,120,P,0.20888727928442202,0.6634570961338735,0.7594922767235889,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20264957,120,TAVG,0.3767337582679245,0.7817362981076686,0.7594922767235889,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20264957,120,THA,0.09350334187031589,0.7794074729604404,0.7594922767235889,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20264957,120,THB,0.05478506015786199,0.7764818195569151,0.7594922767235889,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20264957,120,TCA,0.4071720275267759,0.9382967759699278,0.7594922767235889,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20264957,120,TCB,0.4080148831713821,0.9585615784908283,0.7594922767235889,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20264957,120,WRCA,0.39883784528673766,0.6328766127800903,0.7594922767235889,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20264957,120,WRCB,0.39883892701730234,0.6931667909246284,0.7594922767235889,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20264957,120,PSGA,0.37769761712724503,0.9574460991381701,0.7594922767235889,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20264957,120,PSGB,0.5233608500443947,0.983394689611187,0.7594922767235889,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20264957,120,WFWA,0.11673206282685036,0.8143406155080978,0.7594922767235889,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20264957,120,WFWB,0.10474639787994247,0.8272713622222364,0.7594922767235889,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20264957,120,WSTA,0.21059472170124674,0.8752365021239719,0.7594922767235889,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20264957,120,WSTB,0.18362818946090148,0.8794834307321425,0.7594922767235889,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20264957,120,VOL,0.2107048999682108,0.6896477916672987,0.7594922767235889,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20264957,120,LVPZ,0.21070478550650326,0.6896493007509817,0.7594922767235889,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20264957,120,QMWT,0.06851904157456286,0.7594926878271836,0.7594922767235889,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20264957,120,LSGA,0.354166873002341,0.9510972512108632,0.7594922767235889,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20264957,120,LSGB,0.6147786596632261,0.9828229613312015,0.7594922767235889,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20264957,120,QMGA,0.17737701601106948,0.8317976617748585,0.7594922767235889,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20264957,120,QMGB,0.39610565860928787,0.8266867389511102,0.7594922767235889,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20264957,120,NSGA,0.10414365056758351,0.5921771098649566,0.7594922767235889,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20264957,120,NSGB,0.1857472997849226,0.6054666510620447,0.7594922767235889,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20264957,120,TSAT,0.20987619037048064,0.6544048718663941,0.7594922767235889,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20264957,120,LVCR,0.0,0.0,0.7594922767235889,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20264957,120,RHBR,0.0,0.0,0.7594922767235889,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20264957,120,RHMT,0.35597034426613217,0.8214136665695251,0.7594922767235889,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20264957,120,RHFL,0.07084084061229724,0.75666966205042,0.7594922767235889,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20264957,120,RH,0.17254131247417767,0.693470834406507,0.7594922767235889,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20264957,120,PWNT,0.06293236647514072,0.7921020531939263,0.7594922767235889,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20264957,120,PWR,0.06853311434938314,0.7594918656199942,0.7594922767235889,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20264957,120,TFSB,0.06667334303082648,0.7617107937194297,0.7594922767235889,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20264957,120,TFPK,0.06883882579842966,0.7566665755230262,0.7594922767235889,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20264957,120,TF,0.06883882579842966,0.7566665755230262,0.7594922767235889,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20264957,120,PPM,0.0,0.0,0.7594922767235889,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20264957,120,RRCA,0.39883784528673766,0.6328763547730019,0.7594922767235889,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20264957,120,RRCB,0.39883892701730234,0.6931662310266485,0.7594922767235889,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20264957,120,RRCO,0.39883892701730234,0.6658117043983144,0.7594922767235889,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20265966,60,P,0.5258046433445905,0.8808448355373751,0.9972704682046323,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20265966,60,TAVG,0.5258046433445905,0.9706804124396696,0.9972704682046323,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20265966,60,THA,0.5258046433445905,0.9919477344013753,0.9972704682046323,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20265966,60,THB,0.5258046433445905,0.9918918402736514,0.9972704682046323,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20265966,60,TCA,0.5258046433445905,0.9977361189548841,0.9972704682046323,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20265966,60,TCB,0.5258046433445905,0.9977311276839155,0.9972704682046323,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20265966,60,WRCA,0.0,0.0,0.9972704682046323,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20265966,60,WRCB,0.0,0.0,0.9972704682046323,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20265966,60,PSGA,0.5258046433445905,0.9968082703681105,0.9972704682046323,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20265966,60,PSGB,0.5258046433445905,0.996809808725349,0.9972704682046323,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20265966,60,WFWA,0.5258046433445905,0.9999906088219026,0.9972704682046323,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20265966,60,WFWB,0.5258046433445905,0.9999909107644384,0.9972704682046323,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20265966,60,WSTA,0.521613074254235,0.9999999999648567,0.9972704682046323,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20265966,60,WSTB,0.47536926424013803,0.9999999999979152,0.9972704682046323,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20265966,60,VOL,0.521613074254235,0.8054265795316569,0.9972704682046323,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20265966,60,LVPZ,0.521613074254235,0.8055395428460441,0.9972704682046323,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20265966,60,QMWT,0.5258046433445905,0.9999676358986503,0.9972704682046323,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20265966,60,LSGA,0.43166847563665933,0.9997051335655439,0.9972704682046323,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20265966,60,LSGB,0.43166847563665933,0.9997046298867698,0.9972704682046323,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20265966,60,QMGA,0.5258046433445905,0.9999979092738699,0.9972704682046323,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20265966,60,QMGB,0.5258046433445905,0.9999978498074148,0.9972704682046323,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20265966,60,NSGA,0.5187820294640821,0.9998121029259912,0.9972704682046323,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20265966,60,NSGB,0.5187820294640821,0.9998068446857855,0.9972704682046323,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20265966,60,TSAT,0.5258046433445905,0.8662184619675554,0.9972704682046323,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20265966,60,LVCR,0.0,0.0,0.9972704682046323,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20265966,60,RHBR,0.0,0.0,0.9972704682046323,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20265966,60,RHMT,0.5258046433445905,0.9878476295295595,0.9972704682046323,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20265966,60,RHFL,0.5258046433445905,0.9885308193786099,0.9972704682046323,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20265966,60,RH,0.5258046433445905,0.9993060001474927,0.9972704682046323,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20265966,60,PWNT,0.5258046433445905,0.9998939442824251,0.9972704682046323,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20265966,60,PWR,0.5258046433445905,0.9998670605547788,0.9972704682046323,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
